Time,Agriculture,Commercial,Industry,Infrastructure,Mixed Area,Residential,Total Damage,Flood_Agriculture,Flood_Commercial,Flood_Industry,Flood_Infrastructure,Flood_Green Areas,Flood_Mixed Area,Flood_Residential,Flood_Water Bodies,Total Flood Area
14:39:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:44:44,0.0,967.4163388704701,0.0,0.0,1821.571224265094,4108.244610476598,6897.232173612162,0.0,146.61451454886742,0.0,0.0,0.0,216.40672896053923,436.2301989033325,0.0,799.2514424127392
14:49:44,0.0,5608.172401044595,0.0,107.53193023205353,6406.303748071532,11693.949102750112,23815.95718209829,0.0,1029.7969439009898,0.0,76.502128463303,0.0,778.2949444462857,1566.7253641065818,0.0,3451.3193809171603
14:54:44,0.0,35121.08058847678,0.0,1398.0070750347236,19307.53163822841,79775.1224592092,135601.74176094914,0.0,3508.7524132709927,0.0,783.3774718241323,0.0,1828.5474203016042,7000.430175240019,0.0,13121.107480636749
14:59:44,0.0,38737.53728288117,0.0,2023.5701585065624,22979.658698433574,91667.37093528798,155408.1370751093,0.0,4468.058804913678,0.0,1200.057864454685,0.0,2315.0147119115413,8321.917009109784,0.0,16305.048390389687
15:04:44,0.0,40077.27674373332,0.0,2053.6512847463914,24180.69249346668,93396.93408670563,159708.55460865202,0.0,4468.058804913678,0.0,1200.057864454685,0.0,2315.0147119115413,8321.917009109784,0.0,16305.048390389687
15:09:44,0.0,40283.77623838767,0.0,2057.8408557039047,24615.0255341508,93689.2793125597,160645.92194080207,0.0,4468.058804913678,0.0,1200.057864454685,0.0,2315.0147119115413,8321.917009109784,0.0,16305.048390389687
15:14:44,0.0,40293.55290377596,0.0,2057.8408557039047,24783.05543780228,93613.82248494378,160748.27168222592,0.0,4468.058804913678,0.0,1200.057864454685,0.0,2315.0147119115413,8321.917009109784,0.0,16305.048390389687
15:19:44,0.0,40298.0963393439,0.0,2057.8408557039047,24861.08137409186,93647.61689784889,160864.63546698855,0.0,4468.058804913678,0.0,1200.057864454685,0.0,2315.0147119115413,8321.917009109784,0.0,16305.048390389687
